businessZones,city,companyFullName,companyShortName,companySize,createTime,district,education,industryField,industryLables,jobNature,positionId,workYear,salary,description
"['翠苑', '文一路', '古墩路']",杭州,浙江每日互动网络科技股份有限公司,个推,150-500人,2018-11-07 10:04:04,西湖区,本科,移动互联网,"['大数据', '搜索', '数据挖掘']",全职,3694231,应届毕业生,10k-15k,"职位描述：

数据分析师（校招岗位）
岗位职责：
1.通过海量数据的分析和挖掘，为业务运营、产品咨询提供决策支持、解决方案等。
主要职责包括：
1.能够主动去深入理解业务需求，利用大数据分析的手段，发现具体问题和机会，推进业务演进，打造高质量数据业务服务；
2.能够主动深入理解用户数据需求，整理和维护分析脚本，建设和维护大数据运营和分析平台；
3.能够主动深入挖掘数据特征，参与数据挖掘和模型算法调研，建设和维护相关数据模型；
岗位要求：
1.本科及以上学历，统计和计算机等相关专业优先；
2. 基本独立使用至少一种SQL（MySQL、Oracle等），以了解Hive或Spark SQL优先；
3. 基本独立使用至少一门编程语言（Python，PHP等），以了解Shell编程优先；
4.基本理解并独立握统计学和数据挖掘的相关算法和技术；
5.有海量数据分析与挖掘，机器学习等相关工作经验者优先；
6. 有较强的逻辑分析能力，具备良好的沟通能力；"
"['翠苑', '文一路', '古墩路']",杭州,浙江每日互动网络科技股份有限公司,个推,150-500人,2018-11-07 10:04:01,西湖区,本科,移动互联网,"['大数据', '数据挖掘']",全职,3863554,应届毕业生,10k-15k,"职位描述：

 
1.通过海量数据的分析和挖掘，为业务运营、产品咨询提供决策支持、解决方案等。
主要职责包括：
1.能够主动去深入理解业务需求，利用大数据分析的手段，发现具体问题和机会，推进业务演进，打造高质量数据业务服务；
2.能够主动深入理解用户数据需求，整理和维护分析脚本，建设和维护大数据运营和分析平台；
3.能够主动深入挖掘数据特征，参与数据挖掘和模型算法调研，建设和维护相关数据模型；
岗位要求：
1.本科及以上学历，统计和计算机等相关专业优先；
2. 基本独立使用至少一种SQL（MySQL、Oracle等），以了解Hive或Spark SQL优先；
3. 基本独立使用至少一门编程语言（Python，PHP等），以了解Shell编程优先；
4.基本理解并独立握统计学和数据挖掘的相关算法和技术；
5.有海量数据分析与挖掘，机器学习等相关工作经验者优先；
6. 有较强的逻辑分析能力，具备良好的沟通能力；
7.研究生及优秀本科生优先"
"['翠苑', '文一路', '古墩路']",杭州,浙江每日互动网络科技股份有限公司,个推,150-500人,2018-11-07 10:04:07,西湖区,不限,移动互联网,"['广告营销', '大数据', 'SPSS']",全职,4406376,不限,10k-15k,"职位描述：

工作职责： 
1、全程参与并熟悉业务团队项目需求；
2、熟练使用Sql Server数据库、SPSS、excel等数据工具进行数据提取、查询、统计、分析等支持业务团队，通过数据分析，发现营销策略的问题并提出改进和实现方案，提升营销质量；
3、基于不同项目的数据分析结果的报告输出；
4、辅助数据基础建设优化

岗位要求： 
1、对实际业务的理解能力和不断学习的精神
2、对数字敏感，能从数据中发现问题、提炼规律，对运营给出合适的建议； 
3、精通SQL，熟练使用SQL进行查询 
4、熟悉hive，了解python，有大数据处理经验者优先
5、具备抗压能力、自主学习能力、主动精神
6、善于处理和应对大量并行工作。具有极高的自我管理和时间管理能力； 
7、具有奉献精神和知识共享意识，愿意与团队共同成长。"
"['古墩路', '文一路', '翠苑']",杭州,浙江每日互动网络科技股份有限公司,个推,150-500人,2018-11-07 10:01:50,西湖区,不限,移动互联网,[],全职,5298516,不限,10k-15k,"职位描述：

职位描述：1、负责项目数据的收集和分析，通过数据反馈发现改进点（挖掘算法优化空间和流程优化空间）； 2、跟产品、研发、模型等相关团队沟通，提供测试数据，优化效果，直到符合期望；3、添加并维护常规业务相关模板，完善业务数据分析产出结果的标准化。岗位要求：1、有责任心、具备清晰的数据化思路，能够将想法快速落地，并对效果追求极致；2、有良好的逻辑思维能力和商业判断能力，沟通能力强，能排除困难推动工作的进展； 3、熟练掌握数据分析、使用和总结能力，善于通过数据发现问题或机会；4、熟悉至少一种数据库（MySQL、Oracle等），熟悉Hive SQL，掌握至少一门编程语言（Python等）；5、有数据产品运营经验、有算法或数据挖掘经验、或有商业分析经验优先；  6、本科及以上学历，统计、数学、计算机相关专业优先；7、2年以上数据分析经验，有大型互联网公司经验者优先。"
"['古荡', '文三路']",杭州,杭州嘉云数据科技有限公司,Club Factory,150-500人,2018-11-12 09:35:48,西湖区,本科,"电子商务,移动互联网",['电商'],全职,4467010,1-3年,8k-15k,"职位描述：

工作职责：
1.基于跨境电商的业务场景，理解业务指标体系，监测和衡量业务运营状况；
2.分析选品、流量运营、采购、供应链各环节数据，发现业务的风险和机会点，提升业务效率；
3.深入分析用户行为，获得洞察。设计商业优化方案，推动增长。
任职要求：
1.  1 年以上互联网行业数据分析挖掘经验，对用数据驱动业务增长充满激情；
2.逻辑严密，优秀的分析能力和数据呈现能力；
3.出色的统计学基础，熟练使用SQL、python、R等工具；
4.对商业和业务逻辑敏感，优秀的系统性思维能力，沟通能力强。"
"['古墩路', '文一路', '翠苑']",杭州,浙江每日互动网络科技股份有限公司,个推,150-500人,2018-11-07 10:15:58,西湖区,不限,移动互联网,[],全职,5298639,不限,10k-15k,"职位描述：

职位描述：
1、科研课题、工程实践项目中的城市大数据分析：人流分析，城市功能分析，OD分析等。2、推进大数据在城市规划建设实践中的运用。3、跟产品、研发、模型等相关团队沟通，提供测试数据，优化效果，直到符合期望；4、数据平台建设过程中的模型、分析模板的开发和维护及维护。职位要求：1、有责任心、具备清晰的数据化思路，能够将想法快速落地，并对效果追求极致；2、有良好的逻辑思维能力和判断能力，沟通能力强，能排除困难推动工作的进展； 3、熟练掌握数据分析、使用和总结能力，善于通过数据发现问题或机会；4、熟悉至少一种数据库（MySQL、Oracle等），熟悉Hive SQL，掌握至少一门编程语言（Python等）；5、本科及以上学历，城市规划、经济地理、地理信息、软件工程、计算机、应用数学等相关专业毕业优先；6、1年以上大型设计院或研究机构工作经验，熟练掌握中国相关设计规范及业务实践，了解城市规划相关情况； 拥有相关职业资格者优先。"
['仓前'],杭州,同盾科技有限公司,同盾科技,500-2000人,2018-10-25 10:57:29,余杭区,本科,"信息安全,数据服务",['基金'],全职,4437441,1-3年,10k-20k,"职位描述：

岗位职责
协助完成资产证券化产品结构设计，模型构建及产品创新；负责部分项目资产评估工作，包含资产端现金流测算，预评级；协助完成资金端压力测试模型，收益率测算，再投资等模型构建；

任职条件
重点本科以上学历，有一定的金融基础，一年以上工作经验金融，数学，统计等相关专业有一定的编程经验和模型开发经验，熟悉python，R等语言逻辑思维和学习能力强，对业务问题能够有自己独立的见解"
['仓前'],杭州,同盾科技有限公司,同盾科技,500-2000人,2018-10-25 10:57:30,余杭区,本科,"信息安全,数据服务",[],全职,4980882,5-10年,25k-35k,"职位描述：

岗位职责1.负责风险名单产品的研究、设计、开发2.负责风险名单产品推广任职要求1.统计、数学、计算等理工科背景2.熟悉python、hive、spark3.熟悉机器学习算法、深度学习、自然语言处理、统计建模一项或多项4.熟悉信贷风控流程，规则策略等5.工作细心有责任感、有团队管理经验的优先考虑"
"['翠苑', '文一路', '古墩路']",杭州,浙江每日互动网络科技股份有限公司,个推,150-500人,2018-11-07 10:04:01,西湖区,本科,移动互联网,['大数据'],全职,4065238,1-3年,10k-15k,"职位描述：

岗位职责：
- 通过海量数据的分析和挖掘，为业务运营、产品咨询提供决策支持、解决方案等。

主要职责包括：
- 深入理解业务需求，利用大数据分析的手段，发现具体问题和机会，推进业务演进，打造高质量数据业务服务；
- 深入理解用户数据需求，整理和维护分析脚本，建设和维护大数据运营和分析平台；
- 深入挖掘数据特征，参与数据挖掘和模型算法调研，建设和维护相关数据模型。

岗位要求：
- 本科及以上学历，统计和计算机等相关专业优先
- 熟练使用至少一种SQL（MySQL、Oracle等），熟悉Hive或Spark SQL优先
- 熟练掌握至少一门编程语言（Python，PHP等），掌握Shell编程
- 理解并熟练掌握统计学和数据挖掘的相关算法和技术
- 有海量数据分析与挖掘，机器学习等相关工作经验者优先
- 有较强的逻辑分析能力，具备良好的沟通能力"
['仓前'],杭州,同盾科技有限公司,同盾科技,500-2000人,2018-10-25 10:57:24,余杭区,本科,"信息安全,数据服务",[],全职,4980874,3-5年,15k-25k,"职位描述：

岗位职责1.负责涉诉等文本类数据抽取、清洗、挖掘2.负责将文本分析结果转化为风险名单，并结合信贷业务评估有效性任职要求1.统计、数学、计算等理工科背景2.熟悉python、hive、spark3.熟悉机器学习算法，有自然语言处理的经验4.熟悉信贷风控流程、规则策略等5.工作细心有责任感、有团队管理经验的优先考虑"
,南宁,广西云锋信息科技有限公司,云锋信息科技,15-50人,2018-11-06 09:16:54,青秀区,本科,数据服务,"['大数据', '数据挖掘']",全职,4264846,1-3年,5k-10k,"职位描述：

岗位职责：1.对现有数据指标体系进行日常的数据监控，对各种数据来源进行整合分析；2.根据公司产品和业务需求，负责项目的需求调研、数据分析、商业分析和数据挖掘模型等，通过对数据进行分析挖掘，找出背后隐含的规律及对未来的预测；3.撰写算法相关解决方案，协助研发团队理解算法模型；4.整理编写数据分析报告，及时发现和分析其中变化和问题，为业务发展提供决策支持。任职要求：1.统计、数学、信息技术相关专业本科以上学历，1年以上数据分析/挖掘相关经验；2.精通常用统计分析方法，掌握机器学习、数据挖掘基本算法，如回归、分类、聚类等；3.良好的数据处理、分析能力，熟练使用至少一种统计分析工具，如SPSS、Stata、SAS、MATLIB，会使用R、python更佳；4.熟练独立编写数据分析报告，及时发现和分析其中隐含的变化和问题； 5.良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析、挖掘、清洗和建模的经验； 6.良好的沟通交流能力，思维敏捷，具有发散性，能够举一反三，良好的逻辑分析能力及问题解决能力；7.良好的跨团队、部门沟通及推动能力，有强烈的主人翁意识，积极发扬团队合作精神，对待工作认真仔细，精益求精。

薪资待遇：面议"
